id_global,iteracion_origen,id_origen,clase,precision,recall,f1,cobertura,aciertos,errores,antecedentes
RG0510,3,R137,mid risk,0.0,0.0,0.0,1,0,1,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0996,6,R127,mid risk,0.0,0.0,0.0,1,0,1,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG1039,6,R181,mid risk,0.0,0.0,0.0,1,0,1,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2027,13,R125,mid risk,0.0,0.0,0.0,1,0,1,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2352,16,R037,mid risk,0.0,0.0,0.0,1,0,1,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2375,16,R083,mid risk,0.0,0.0,0.0,1,0,1,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2541,17,R153,mid risk,0.0,0.0,0.0,1,0,1,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0002,1,R002,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0012,1,R012,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0018,1,R018,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0019,1,R019,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0020,1,R020,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0021,1,R021,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0025,1,R025,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0028,1,R028,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0031,1,R031,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0032,1,R032,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0034,1,R034,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0036,1,R036,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0038,1,R038,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0040,1,R040,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0042,1,R042,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0043,1,R043,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0047,1,R047,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0052,1,R052,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0056,1,R056,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0067,1,R067,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0069,1,R069,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0074,1,R074,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0076,1,R076,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0077,1,R077,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0083,1,R083,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0085,1,R085,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0086,1,R086,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0088,1,R088,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0097,1,R097,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG0101,1,R101,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0115,1,R115,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0121,1,R121,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0126,1,R126,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0128,1,R128,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0132,1,R132,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0139,1,R139,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0141,1,R141,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG0149,1,R149,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0150,1,R150,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0151,1,R151,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0159,1,R159,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0164,1,R164,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0166,1,R166,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0168,1,R168,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0169,1,R169,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0170,1,R170,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0172,1,R172,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0178,1,R178,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0185,1,R185,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0193,1,R193,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0208,1,R208,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0210,1,R210,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0211,1,R211,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0219,1,R219,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0223,2,R004,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0224,2,R006,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0225,2,R007,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0233,2,R020,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0234,2,R021,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0237,2,R024,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0251,2,R039,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG0258,2,R047,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0264,2,R053,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0265,2,R055,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0270,2,R060,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG0271,2,R061,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0279,2,R071,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG0282,2,R075,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0285,2,R079,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0286,2,R080,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0287,2,R082,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0289,2,R085,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0291,2,R087,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0295,2,R091,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0296,2,R092,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0298,2,R094,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0300,2,R097,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0303,2,R100,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0304,2,R101,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0305,2,R102,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0311,2,R109,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0315,2,R113,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0319,2,R118,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0325,2,R124,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0327,2,R126,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0328,2,R127,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0331,2,R130,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0345,2,R145,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0349,2,R149,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG0350,2,R150,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0351,2,R151,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0352,2,R152,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG0355,2,R155,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0362,2,R162,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0371,2,R174,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG0376,2,R179,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0379,2,R182,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0382,2,R185,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0383,2,R186,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0386,2,R189,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0388,2,R191,mid risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0393,2,R196,mid risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0395,2,R198,mid risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0404,2,R207,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0406,2,R209,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0408,2,R211,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0412,3,R005,mid risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
